PID,Sale_Price
909101010,134942.5
903458170,97393.5
527110120,180260.2
535457090,146054.5
904100020,120072.2
905480150,75736.3
527453070,137402.5
528228465,174355.8
923227030,149330.4
528344100,320967.2
532377140,128642.7
535177100,148007.0
906340110,314632.0
533212140,157374.6
909428340,205124.3
535382150,78571.9
534251030,176131.5
527451060,95685.1
527453160,141219.2
903227140,125354.9
911370490,319140.8
905226130,153033.0
914475020,144602.2
908152280,154080.0
534452060,133785.4
923229110,169063.8
910202030,84711.2
534477030,140018.1
923225150,108643.4
906226060,158598.3
905480240,89619.9
903454020,66350.5
527212050,298137.2
906475050,172628.7
903231180,120191.0
535176050,147022.0
528477050,327616.0
532354070,143397.9
909280030,214368.0
527354100,191354.9
916176125,243579.4
533125120,365619.2
911370460,299855.4
528120110,264009.6
528228275,182778.4
906204150,244963.4
914460110,225733.7
534429130,147346.2
534275060,120113.5
908102270,160047.1
914476020,131364.0
533223030,176412.1
535451250,134715.7
905452040,158595.9
528118050,416749.0
903201020,125873.6
527162120,193256.9
535382100,155513.5
528174030,186691.0
534402060,145960.9
903225050,100865.3
533253180,198225.3
906382040,205809.2
535353050,139780.1
535455090,119758.9
527357110,138071.7
902207220,297749.7
909282110,192254.9
902110080,127657.8
902207010,94991.6
533250110,226887.6
909475040,300256.5
527216080,413269.4
906420020,218857.2
534401200,151836.9
528435040,321251.2
528320060,535491.9
909275110,198911.5
528102080,418018.4
907200340,129542.1
902301140,90449.8
528150120,335530.8
535450180,78724.6
907285100,242291.9
533352170,175695.1
527302020,186357.8
905478220,137691.3
902205010,58764.6
907202050,156193.7
905476225,139520.3
923228260,82134.7
534250400,187640.8
527301245,257234.2
535453210,146902.7
535151080,133630.9
528363110,368987.7
907285080,219610.4
910203100,56504.9
532377060,117174.6
908225240,112963.7
909425060,181289.9
528346050,328074.6
534202160,147351.9
527325070,237416.2
526355190,267454.0
535325090,134126.9
905475150,129179.1
902201130,120278.3
527453130,148790.0
908276140,105016.7
527402380,102614.5
921128030,337286.1
905109170,235590.4
535426150,136765.4
905200340,183876.8
533253210,180638.1
535180020,155265.9
903484080,90556.3
533206020,256825.9
527404180,105265.6
528431060,254391.4
528363020,309970.0
903201030,132062.8
527252050,295904.1
526351030,177749.4
531453010,150692.9
907254050,203098.5
903400030,92158.9
910202050,64858.2
909100110,131941.8
535402090,153574.0
528186110,299335.7
905226050,151988.9
905201120,152494.4
527161090,191812.3
528176010,478795.0
902401120,266234.7
534276360,118129.3
902109160,110999.2
528294010,177553.2
534252070,106138.1
905478190,106200.6
527425110,118481.2
534201230,138854.2
526351100,164363.2
903450060,145558.0
902111010,94187.9
534401140,181948.9
528240070,232192.6
532353020,120702.2
905403150,144378.3
916402125,190647.9
527366030,219864.4
528228435,193919.3
528102050,370026.6
916403290,197823.6
527254070,312641.9
908225310,97960.6
528228440,187127.7
908186060,136283.9
916326090,234085.7
916382120,316729.6
903204095,102929.6
528166060,422455.1
906223090,223823.9
528172060,250438.7
531380080,240724.3
535451110,134656.0
906380040,254119.1
527451200,89133.5
534400030,154599.4
532354150,135194.2
527107040,174037.6
908103310,131554.1
907175030,220012.5
908275040,118483.8
902104020,136620.7
528458130,295724.7
535426260,151062.8
527404140,112071.9
905475500,85852.1
902105110,125550.1
534202180,146819.4
533251130,186650.8
528439060,236994.4
914476500,198754.5
924151040,278260.5
909452114,202896.8
906230030,257463.3
923251160,108409.0
908102020,128022.1
534250335,165310.6
532353130,127999.2
906382030,237473.8
531363040,140728.0
906230020,257116.2
923225390,126722.1
527252070,241700.8
923226250,87591.7
907280100,279906.8
527183060,215068.3
535402230,143449.0
532378050,132856.4
914476050,150253.5
907275140,278618.5
528142010,281296.6
908154205,429174.1
527403310,138813.6
903232190,114184.3
531452140,162594.9
909276010,192132.8
904100100,207972.8
534226120,122726.1
906380110,229869.7
916475040,372497.8
528174020,189656.3
528228415,175606.1
903233180,126323.3
535176100,163756.8
533212060,159529.6
909428190,213854.5
534175140,134649.9
527165020,166494.3
909101050,122118.4
903201080,165125.9
528435010,224721.3
903476030,149229.6
903225150,84603.6
527140090,202642.4
906223060,195449.3
908102260,149683.3
527127140,263321.7
923205025,171896.0
527450030,104555.3
528188090,163334.3
906226080,140330.6
527357180,266303.3
534278190,118684.1
534428060,139502.3
905475270,108149.1
534175080,235078.6
535180030,133249.7
528435070,260874.5
534429030,101747.8
903430060,105984.3
535106140,120150.3
528376010,327015.6
534151175,259410.2
535456110,134569.3
903429110,143318.4
906226100,116053.2
534479240,143672.2
527451400,91055.9
527107010,187922.3
916326040,170251.3
916455050,193701.0
907201280,135157.0
908225180,93046.7
527325110,179621.5
906403060,222045.2
909101100,132073.0
528222010,258743.0
528482040,294445.8
906475170,230185.6
903231050,114483.6
528228580,227478.9
907227110,128211.1
905201030,75558.1
528228550,171997.8
534276010,120585.4
903430090,123282.1
902201090,133189.5
533215070,259271.9
911204090,91679.3
528458080,235775.3
535354050,129794.6
902102060,160537.5
528175050,219584.7
528456190,210737.8
902106010,141861.4
909129090,121307.9
532354230,118772.0
528150070,497738.0
527107210,195860.0
904100170,118964.4
528458150,305373.6
535477180,115495.5
533223080,165712.1
528110010,426115.0
907227030,132836.5
527132090,208308.6
527455030,141637.7
907285020,231414.0
528172050,243164.4
906201021,167144.6
902402130,111613.5
528231010,250250.4
902408080,182076.2
907254020,248107.8
906204280,250684.5
910201110,100061.0
528174040,198964.6
533110130,272270.6
907270050,261132.6
902128075,105334.7
903232170,71156.6
902105010,93016.8
528181060,215492.3
916226030,214322.0
531479030,112845.6
916455070,195809.3
923275010,151103.0
534177180,235471.9
902201140,150202.7
534277060,118276.9
906392100,224411.1
916402115,205398.7
905104030,129136.5
907227050,122023.0
903206170,165828.1
528110110,437359.4
903225160,112797.5
903475020,123829.5
535325450,137608.3
528458030,222730.8
535375040,92918.7
905100080,157384.7
903232030,90417.2
902300215,144090.9
527451520,99055.3
535476110,147824.3
528174060,193248.6
527450520,100939.9
905352030,196592.2
535178040,124716.3
923227080,158237.1
908250040,98816.2
531376090,210244.6
905426010,217777.7
527357020,170600.2
534479120,127227.0
531376010,180762.1
908201110,81325.4
535383070,110997.0
534250410,198653.3
528118060,362236.6
921201060,333101.9
531376030,184504.9
535150280,131738.5
535327200,138090.9
528231020,184363.2
528138010,343479.9
527327050,193338.9
528108020,354097.9
909252020,144104.7
528250040,183253.4
527106010,227706.9
534429150,171164.0
534201260,144803.8
907201160,142348.2
908102300,95023.9
535150070,140027.7
533252130,210733.1
532376160,131513.7
905451330,159870.7
528250070,206016.6
905103040,161174.7
527107090,190015.6
534252040,140526.6
528480110,199574.2
535378080,131969.0
908103260,128777.2
534126090,173467.0
909251050,158773.7
923275040,167486.6
528480130,208795.8
903225090,147907.8
527106140,188855.3
911175360,104709.6
902207110,82846.5
535377070,69434.4
535450200,112319.9
908186090,137569.3
528387030,251333.2
903202120,135989.8
903232090,149776.7
527164120,196061.3
907255030,268556.7
528488130,200413.1
527353080,168694.4
907194010,215188.3
907175100,194111.3
905202190,227623.4
905107300,161237.7
907135020,153195.3
902134100,76802.6
527146010,235373.2
534402140,151027.7
532353120,117639.1
903430070,100190.0
907255010,200293.8
902134120,92994.7
534453150,123050.9
528365060,337628.1
903430050,85455.7
902306130,148548.8
528290170,192936.6
907203060,119887.5
907192150,191619.3
924100060,184767.7
527375100,199399.6
526352080,171476.4
902405120,102352.1
527226010,153160.0
527401160,127047.4
528228545,172388.8
527105010,192542.0
528431030,221680.0
916460060,229333.5
535353160,131414.3
910206010,70544.7
902100020,127652.1
907252050,208768.7
527158020,179074.5
902329070,103468.5
535301080,122628.2
528321010,364067.6
532353180,155385.3
533205060,234671.6
531385020,201706.9
909475050,217936.1
909455030,187413.2
909277090,142145.5
527451640,110986.1
527455090,117011.6
528228565,200202.0
903400040,160053.3
527455100,142158.0
535454050,93210.4
907131120,198365.1
535450210,129714.5
534201130,134324.2
923203100,173124.2
923426010,138519.5
535453020,155504.5
908130020,132707.7
905403060,106957.9
907290210,138956.2
527212060,360407.7
534202170,142391.6
535378020,108412.8
902206090,112452.2
532479050,139800.5
535302070,126496.6
908275300,136896.5
909131170,130107.6
914478100,151252.7
914476080,126811.8
534430110,140379.4
907280170,213466.6
527358060,178441.6
910204090,67755.9
528482010,243220.4
916460020,192428.0
911370500,315794.2
906380160,198934.8
535106190,161837.0
535125090,198796.7
909101140,139808.1
908151050,140599.3
902101010,113381.7
905480160,106194.0
907202080,130469.9
535454160,126896.5
535457050,105536.7
528315070,263134.6
533241030,234037.8
907425010,144803.1
535478070,138174.7
906424010,241840.7
534128190,239398.6
528429070,238133.0
528280100,205913.7
903426200,149281.6
534431050,194770.2
534400060,161448.4
534476260,162244.4
527146135,276420.9
910202100,114655.8
535378120,114983.1
528235190,182427.8
907290090,204717.3
909175080,62456.2
906223210,231057.8
906477110,149077.4
905476120,126926.5
906226110,116124.6
527163010,175578.8
528228280,190689.2
908250030,79106.8
531369010,202909.5
531363020,131428.3
903231130,102356.0
923228110,82880.3
916176030,166761.5
528180110,347518.4
534201040,138678.5
528431070,259315.7
531385070,166876.3
913350030,213177.2
905402060,129399.0
909178160,140502.4
528445060,222615.5
533215040,227949.7
527325160,222759.2
526350040,122812.7
907125090,148599.5
528142140,321277.8
903451090,144461.6
527301010,210231.1
905452070,105371.9
528354110,316958.7
923230040,141009.8
528228270,190770.8
907290170,138991.5
534451120,84915.0
908154080,210064.6
526302040,150303.8
535402140,176367.9
535180070,141134.5
907405030,216417.8
902303100,145643.2
535327160,125390.3
903233140,125926.3
916403130,222437.1
905109130,270709.9
528186160,225819.5
907181140,211947.1
907285010,226341.7
903457040,156628.6
906380150,180168.1
909425085,252408.3
914465060,288880.6
906394060,198961.3
904101070,212241.5
903234160,100925.2
905225090,172124.6
902205140,109512.6
528240020,187615.3
535151110,150593.3
528292070,222758.9
906204140,227448.7
911103050,75923.1
533252020,167520.2
903226060,157992.9
907401060,201526.8
528112150,245465.7
532377130,140569.8
528292080,260566.8
535402070,150109.3
905226080,155747.0
535101120,136457.0
535451210,98964.1
905476170,86768.6
907295040,228270.0
909278020,134779.1
904301110,106712.6
534428020,137068.3
528250010,173836.6
916455110,197123.0
903233080,151106.2
903226170,121881.9
528275035,171463.5
528218130,203866.4
528431120,260480.6
528435020,287531.4
528228555,175514.6
906402200,341152.2
908127050,127528.8
527106050,164289.5
534275220,131496.0
907202240,168641.3
534129080,196937.4
923228080,100483.7
905426150,178169.6
906201023,244752.5
905103180,137188.6
909252010,155820.6
916386010,222365.7
923202134,134382.2
906340130,342534.5
905427140,177582.8
907192130,223121.2
528235000,185083.5
911370530,296798.8
923205120,139225.1
528429060,254005.6
903200080,201716.5
905102060,137728.7
528275160,255482.3
531451110,135621.8
903400180,190679.1
527164020,158566.8
909250060,192012.1
527105130,267878.8
907135050,144693.9
911225110,65361.3
535403010,133336.1
908275130,131050.9
527108070,345685.7
535477130,162860.0
535452100,121127.3
535475020,166911.5
903425270,109649.0
908186040,136829.5
909276110,167165.6
528458110,257402.9
906380130,242326.2
535425040,185322.1
902103100,121463.7
533350020,326197.9
528439050,222423.3
528290180,185737.2
905202210,158796.0
902330040,182269.6
905226170,157123.0
916382110,324673.2
903430130,60829.1
903231010,120775.9
916386060,162464.4
906223140,232387.7
910251050,77969.8
535126010,202340.0
528108070,339801.7
903481130,88760.2
908203100,94460.3
531375130,158928.3
534125210,156396.6
528456230,198062.0
527402130,114809.4
906425045,137773.7
903456110,175065.1
534104090,233445.4
528174050,196178.1
904100160,132458.9
533130160,270722.1
923250060,169404.8
903236200,116641.5
902406090,133451.0
903227070,127617.8
907180120,208506.0
531363060,138505.4
923252080,125067.8
527453010,157147.3
906223180,213625.0
527163100,194866.0
528120010,283699.3
905107240,175151.6
527214030,371171.7
906426210,236122.8
902206240,117337.5
528221060,181313.0
535403040,113565.6
905451390,148279.2
905352070,233706.8
906392110,254118.2
909275050,156548.3
909426090,151973.8
909101180,120300.3
905105040,117987.6
909475300,255175.5
527107130,179697.4
907201220,130423.7
528104050,407021.0
531477020,80902.2
907290040,200477.6
527302110,216084.4
908227010,96915.1
534431070,155308.6
909281080,236254.0
907414060,185179.0
534128100,159228.9
527358200,178177.6
910200040,117539.7
914478020,130504.1
905103130,154178.2
923275090,130826.5
533242090,271593.8
923230190,122049.6
909100170,78311.0
534427140,149981.1
909428180,180467.8
527108040,236361.3
923225300,91595.7
533208140,182718.2
527105060,192293.1
905102010,169459.0
905200350,151708.3
528228575,267240.0
534177210,159761.5
903231220,95759.5
910203090,101725.4
902400110,280464.0
528222020,177942.8
528102110,400345.3
909250080,119616.6
903429080,162310.2
907412070,204963.8
535353130,121796.7
904302020,88876.4
910200110,134700.2
905352010,184164.2
903458020,101255.8
909251080,143758.6
907194160,200950.7
527358140,207379.0
921205050,348324.3
528170070,280077.3
527162130,191312.6
535427070,238529.3
902206220,153458.1
907135040,152027.4
909254150,145398.9
905101300,129080.8
528427040,191746.7
902401060,100122.0
535305180,144056.2
907420060,180736.1
535381060,105605.5
528429100,292782.6
528240050,189691.1
909475020,238715.6
909275160,129133.2
534276230,155402.4
535425050,136931.6
902300260,122871.4
916475100,330296.1
528429120,333911.7
903225040,131757.8
907187060,216013.7
923228130,86004.9
903454010,118511.4
923225510,133497.9
533221080,177291.0
907181090,202034.1
902326060,138716.1
527256120,429366.9
904352190,133657.7
528427020,234400.7
909451020,121768.9
528382020,290103.9
905100020,137164.2
907262060,242056.4
923400110,140459.2
907295100,245376.5
914452120,153597.4
535152050,233513.0
909251040,158204.4
908275220,117486.8
528102100,254285.1
905480030,109021.3
535403030,128703.8
923203010,130955.7
535126100,123429.1
528488100,189835.5
909280070,189398.2
906380060,308631.8
909252220,134642.6
906385010,200589.5
534176250,137048.6
532477040,261318.0
903481120,109235.6
535453100,132909.9
527455250,118855.0
531453100,159712.0
531384070,196276.2
527110130,165015.4
535383120,83211.5
908152260,146957.6
908201040,95363.5
902106060,125942.4
527190050,202262.0
535426130,184464.6
923202105,182819.8
902110130,94452.0
533215030,217189.9
906378100,243203.3
533210060,161615.5
534400290,168477.5
534278150,152276.0
528445070,234972.4
534425310,150271.2
533244030,240303.3
909176080,138404.3
908208020,141764.8
531452020,124655.9
907185060,193163.2
534403080,192940.7
907414030,186341.4
527107020,183901.2
904350045,92431.9
528292030,264556.4
912251110,64542.5
528294060,181975.7
535457040,122786.1
907227100,123413.7
923275200,135740.8
528480020,224462.2
923205015,177584.8
528110050,387839.4
532479120,193224.2
905200160,103712.2
528176070,330342.7
906402070,251450.1
914478110,176359.7
902125160,80636.7
528102120,280138.5
527212040,349374.2
914474020,204833.0
902331010,62943.8
531477040,145038.9
907227080,122073.5
534250370,280566.7
534431020,139836.1
527108060,311684.3
909256010,150182.6
531367010,190444.3
903202170,143856.0
916386140,222003.8
534430090,127207.2
903476090,116974.1
534427040,152860.6
902330010,130042.0
528180080,270439.3
902401090,96104.8
923226180,80299.9
909277100,135243.8
907252020,231696.5
527258020,257474.9
909276070,177656.5
535455080,118293.9
903226150,110272.9
535327210,149770.9
533253030,186661.4
902105050,126334.0
905105170,127068.6
908151040,147619.1
907202130,149954.2
534128050,161775.2
905103060,162426.4
