Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-03-02,20113.03,False
1,1,2012-03-09,21140.07,False
1,1,2012-03-16,22366.88,False
1,1,2012-03-23,22107.7,False
1,1,2012-03-30,28952.86,False
1,1,2012-04-06,57592.12,False
1,1,2012-04-13,34684.21,False
1,1,2012-04-20,16976.19,False
1,1,2012-04-27,16347.6,False
1,2,2012-03-02,52608.51,False
1,2,2012-03-09,48563.69,False
1,2,2012-03-16,47346.32,False
1,2,2012-03-23,44796.03,False
1,2,2012-03-30,46529.68,False
1,2,2012-04-06,51805.88,False
1,2,2012-04-13,43991.18,False
1,2,2012-04-20,45561.85,False
1,2,2012-04-27,45456.23,False
1,3,2012-03-02,11387.31,False
1,3,2012-03-09,11925.71,False
1,3,2012-03-16,8845.73,False
1,3,2012-03-23,7910.22,False
1,3,2012-03-30,9129.23,False
1,3,2012-04-06,9335.24,False
1,3,2012-04-13,7927.73,False
1,3,2012-04-20,8647.36,False
1,3,2012-04-27,8635.62,False
1,4,2012-03-02,38459.98,False
1,4,2012-03-09,38934.77,False
1,4,2012-03-16,38125.32,False
1,4,2012-03-23,36586.52,False
1,4,2012-03-30,37718.51,False
1,4,2012-04-06,42060.21,False
1,4,2012-04-13,37449.26,False
1,4,2012-04-20,36350.03,False
1,4,2012-04-27,36894.54,False
1,5,2012-03-02,30642.53,False
1,5,2012-03-09,25492.21,False
1,5,2012-03-16,29345.72,False
1,5,2012-03-23,25442.13,False
1,5,2012-03-30,22392.09,False
1,5,2012-04-06,28386.81,False
1,5,2012-04-13,18458.33,False
1,5,2012-04-20,16645.01,False
1,5,2012-04-27,17170.39,False
1,6,2012-03-02,6464.52,False
1,6,2012-03-09,4183.3,False
1,6,2012-03-16,3905.72,False
1,6,2012-03-23,2856.83,False
1,6,2012-03-30,4540.27,False
1,6,2012-04-06,4764.43,False
1,6,2012-04-13,4500.12,False
1,6,2012-04-20,2988.96,False
1,6,2012-04-27,3319.32,False
1,7,2012-03-02,16473.91,False
1,7,2012-03-09,17500.24,False
1,7,2012-03-16,20690.01,False
1,7,2012-03-23,15628.59,False
1,7,2012-03-30,18684.0,False
1,7,2012-04-06,27171.41,False
1,7,2012-04-13,21302.3,False
1,7,2012-04-20,19056.92,False
1,7,2012-04-27,18704.53,False
1,8,2012-03-02,40307.19,False
1,8,2012-03-09,36553.82,False
1,8,2012-03-16,36141.27,False
1,8,2012-03-23,33758.45,False
1,8,2012-03-30,37745.71,False
1,8,2012-04-06,41917.56,False
1,8,2012-04-13,37295.29,False
1,8,2012-04-20,36930.94,False
1,8,2012-04-27,38531.76,False
1,9,2012-03-02,30503.3,False
1,9,2012-03-09,28291.68,False
1,9,2012-03-16,37941.84,False
1,9,2012-03-23,33541.36,False
1,9,2012-03-30,50382.47,False
1,9,2012-04-06,41235.34,False
1,9,2012-04-13,33136.94,False
1,9,2012-04-20,28111.87,False
1,9,2012-04-27,30359.94,False
1,10,2012-03-02,39036.14,False
1,10,2012-03-09,34858.03,False
1,10,2012-03-16,33405.1,False
1,10,2012-03-23,33327.09,False
1,10,2012-03-30,43718.05,False
1,10,2012-04-06,36666.29,False
1,10,2012-04-13,29709.53,False
1,10,2012-04-20,30838.26,False
1,10,2012-04-27,29433.27,False
1,11,2012-03-02,23286.46,False
1,11,2012-03-09,23169.16,False
1,11,2012-03-16,24841.76,False
1,11,2012-03-23,24350.67,False
1,11,2012-03-30,25231.25,False
1,11,2012-04-06,28971.93,False
1,11,2012-04-13,21874.45,False
1,11,2012-04-20,21787.83,False
1,11,2012-04-27,20710.01,False
1,12,2012-03-02,11994.48,False
1,12,2012-03-09,11947.03,False
1,12,2012-03-16,12178.8,False
1,12,2012-03-23,11448.84,False
1,12,2012-03-30,12109.21,False
1,12,2012-04-06,10747.37,False
1,12,2012-04-13,10565.39,False
1,12,2012-04-20,11730.26,False
1,12,2012-04-27,11746.83,False
1,13,2012-03-02,44565.32,False
1,13,2012-03-09,40001.72,False
1,13,2012-03-16,38322.83,False
1,13,2012-03-23,37801.64,False
1,13,2012-03-30,38696.88,False
1,13,2012-04-06,44270.3,False
1,13,2012-04-13,39099.61,False
1,13,2012-04-20,39499.85,False
1,13,2012-04-27,39077.84,False
1,14,2012-03-02,19412.26,False
1,14,2012-03-09,16528.29,False
1,14,2012-03-16,12757.86,False
1,14,2012-03-23,12771.12,False
1,14,2012-03-30,14690.27,False
1,14,2012-04-06,15652.72,False
