PID,Sale_Price
911102090,83729.6
528168040,298560.0
909101190,142041.1
905475500,84244.0
528228270,193877.3
902207010,91217.2
902106120,87614.0
902108060,103108.2
528435030,269423.5
923228150,97643.1
535457040,126760.3
906380210,204833.9
903227070,131340.1
907227080,124787.7
907285050,196259.8
531451290,194110.4
532377130,135717.5
909428120,238237.6
533350050,329619.5
527165230,177766.9
534477270,175592.4
528250040,179882.6
905453040,172134.1
907196050,217154.6
533213010,245856.8
533135020,218663.3
534278170,141706.8
528218030,181158.0
533213020,218100.5
923205015,172874.2
528221040,204809.6
528228290,199818.2
535455080,118616.2
914476330,194063.9
531385020,203209.8
909175030,163499.6
534104100,204921.3
923228270,77928.0
909252020,139501.2
535478110,113741.4
908152280,158111.9
535300120,185476.8
534429030,109159.6
908188130,154123.6
906380110,230879.7
903227140,133521.7
533223030,175922.8
902102080,124590.5
528228445,194029.5
913350030,208263.1
902109080,115023.7
909275110,199015.8
909256060,129413.1
902128020,94001.3
535327230,125546.0
534252060,148731.6
903228070,112211.1
535179160,135213.0
528458140,281694.5
902106130,88392.8
902325100,167363.6
528431030,233174.0
902300110,104722.0
535153140,169262.9
907275090,233473.4
910203250,54864.4
527451170,121479.5
534128190,232009.5
1007100110,116858.7
535376100,104566.3
528108010,272170.2
908188140,155737.9
907250020,231214.5
907405020,216932.0
916402115,195961.7
535453150,142523.1
908128050,135364.8
527451400,90325.5
902327070,142884.5
528387030,259543.8
534128090,194576.6
527377030,169297.6
532353020,124987.9
907405140,206272.1
908152035,120899.2
531363050,139421.4
905452160,142696.8
527450150,105540.8
902301030,119091.0
527402200,147619.0
907202220,125712.4
902206040,126795.1
909425140,260363.8
911175410,58911.7
535402090,154520.3
535427070,239830.4
527107090,191214.5
902427180,126572.1
905105190,131584.1
905200290,174380.6
909428340,193926.0
923426070,140493.7
528180110,357566.5
528106050,451187.7
923201100,135432.5
905200340,199144.7
906476030,203864.4
907201220,130556.4
528120130,385182.0
528108160,284923.1
908201120,109915.7
527365030,227725.8
923225190,114174.0
910251050,76141.0
527302050,187132.0
906394060,199979.5
534176060,172297.0
527108060,320157.4
907410110,225273.5
905300020,143525.5
902328100,148361.7
902205140,109555.6
526302040,147471.7
528142150,261990.0
534201250,157079.6
907265030,239289.1
535403210,130496.0
533130020,224621.6
528429060,260336.1
535305160,110821.0
923226290,82221.8
535401080,175332.6
902329030,184089.4
907418020,169419.9
907250070,247562.2
907194020,210639.5
907425035,157632.0
905101450,145335.7
527356060,167809.9
906340080,345661.9
534127270,166913.2
905107300,160721.8
528218150,183765.5
903427120,138951.8
916326040,171487.3
924100040,220031.4
923202005,201353.2
902302150,131853.1
923201020,150637.8
527455080,149687.2
907252050,207646.1
903458170,95438.8
907252060,240670.4
526302110,113504.0
909282110,189526.0
533205110,228685.8
902402150,101629.0
907290240,141627.0
903225150,76106.8
528142020,279163.7
902205070,61746.2
528490040,233837.5
527302060,191405.1
535151100,130812.9
535402100,146574.0
528280230,222659.2
535378080,133020.6
527212040,337440.0
906203120,307497.6
528166090,415339.5
533206060,188094.3
902103150,129668.3
902105020,212036.5
906201120,228711.0
535476110,143934.4
527451410,90745.6
907192020,190299.3
907200130,120244.2
907202130,154221.6
531375110,158221.4
533212050,158869.6
527455250,119594.9
535151040,147607.8
527226010,152968.3
907290170,140823.8
910200040,108956.9
533242090,259829.9
534277060,115799.4
528480160,211173.3
905107140,139806.8
535426130,175928.7
535353140,111243.0
534478230,154868.2
528363130,334438.0
528344020,335303.4
527359160,180459.5
903454080,134432.2
910205130,138158.8
916386080,160372.3
917425190,222482.6
903201030,136649.2
903225140,116185.2
527425090,101512.9
903234160,102298.2
533254050,210937.3
534152050,220118.9
909256010,145272.1
527359050,146226.9
903228080,142535.5
531451020,211251.7
903426160,144581.8
907203010,126527.4
532354150,134252.7
902107030,131467.8
905101100,100057.4
905229040,149946.0
533206020,257470.6
528181030,193961.7
535101020,164263.1
923229100,190950.5
532353030,146918.5
907252210,241690.3
903228060,127820.9
528120100,232900.6
911370460,310604.1
528250060,182238.9
902102060,145904.5
528445060,228932.7
535150300,253538.9
534202020,135168.6
903400040,154943.0
903452090,125038.1
528366070,264930.3
534177180,243328.3
916477020,343527.0
905452110,126745.8
535425060,172888.9
528326110,303625.2
905451390,146955.4
909275040,152061.4
903458020,98254.8
528174080,221743.7
535453180,137011.9
528118050,437277.5
535452120,146580.2
907414030,184202.8
909277100,134604.6
535304100,117760.2
908152180,159650.0
527190050,193340.4
528221060,178348.6
902109010,94927.7
905403060,105937.9
532351090,131332.3
535454070,128278.1
905200280,187755.7
533236060,191202.0
907410040,198306.7
903235020,91044.6
527162130,184741.8
903401020,148890.2
528108150,273883.8
533250050,242048.4
528363110,383128.5
528235160,215503.1
907412040,192156.3
535303110,137562.5
907192150,185264.4
528142070,363102.9
923202025,203930.4
527163100,192684.5
527359080,182449.8
534479120,127725.7
907131060,169194.4
528186080,292804.3
902301120,109653.5
908188120,155967.0
907254090,232977.8
902405100,147832.9
914476500,191301.9
908152100,132090.7
905200380,98503.9
907130100,200635.7
906340110,314898.6
923205120,138020.5
528228440,183417.1
528280110,175435.7
527453060,143987.9
528218140,235855.4
909426080,179696.2
528458020,208997.6
534128210,245426.3
902300040,138512.5
907194110,191740.9
534204120,148998.9
902330090,195351.8
533254110,185463.1
905101070,107771.7
528120160,291950.4
905108220,142837.2
527355150,274494.2
923226250,89447.0
531450090,170234.9
535450190,130610.4
914476380,178049.4
905402070,111166.6
535355020,210886.6
535355100,113798.9
910203290,112703.7
908154205,486220.2
528104080,427554.2
907227100,122398.5
533208070,159057.0
532377060,116267.9
528326060,242217.5
527184020,190861.3
908201100,76880.6
534177210,159437.4
534475185,159043.5
528118040,410881.8
535352090,107495.1
907202010,153869.6
527359180,182855.4
907290140,141013.0
902106090,142068.3
527403020,137150.5
528354050,285335.0
528106010,310602.1
532378050,131583.5
906340090,380969.8
528102100,258156.3
907187060,216542.1
905403050,111817.4
535105100,174989.2
535425070,182185.8
907414020,203515.1
535454160,137505.0
534479300,120255.3
907181090,198743.8
909254140,106613.0
908154235,424784.7
902135020,96247.0
531382120,213183.6
528102130,319424.6
534250335,165885.8
527107120,189262.2
907285040,254730.6
902106040,168671.8
527451200,87974.3
906475170,229099.8
924100060,185684.5
534451170,79282.3
906201021,166736.9
528188120,160697.1
534202170,146853.1
527165020,169566.7
528292070,215271.8
909281020,131356.5
535325320,137110.7
906475100,196157.3
528429090,326151.0
910204050,170681.5
528108120,355738.6
910203090,108968.7
528250020,190374.6
528114050,362750.9
916382010,208285.1
908276150,87564.0
535453160,123329.8
909201180,106752.9
528181050,206660.0
902427140,98708.7
528181070,220707.0
905108190,135419.2
906402200,319071.9
