PID,Sale_Price
906380180,191308.6
902205010,55835.6
902100110,169438.0
908154080,192675.5
903475040,131303.1
907290020,234296.4
535401080,175581.4
527355150,278688.4
911370450,293765.2
533250130,263187.4
907135180,118254.1
902106040,168026.6
907420050,183808.9
528228455,172329.4
905426030,171000.3
534225120,141593.2
903429010,117111.1
902109110,185177.0
531452050,123360.4
534453080,114393.1
531376010,180388.6
531452020,123905.4
907192090,208880.3
526351010,157562.0
534204120,148171.7
528174080,215515.9
908276230,113730.0
908152110,157902.5
528458150,308294.5
532477030,175104.1
535305030,130858.9
533208070,156773.1
905201120,155598.1
527158090,177564.1
907412090,182180.1
528142060,302523.3
916403130,219970.3
528120090,250049.9
905100020,136890.7
533253060,155544.3
924151050,223347.3
906392120,266180.7
905225090,175087.5
535126040,250255.4
907181090,200908.5
534276360,120845.2
527252070,243955.1
905452070,110598.7
527356060,167544.5
909175050,180878.9
528218060,165309.8
903476030,162418.9
907252190,252420.7
923203110,159644.6
528435060,257959.1
905225020,197757.4
905351045,156328.3
905325020,228758.0
907255010,205372.9
903427090,154845.9
923228390,84523.8
535402100,145232.2
909101190,134185.6
535175050,135942.2
531477020,85708.3
903454090,129290.1
528228415,175075.6
534430080,142046.2
905478140,138957.4
907202080,138870.4
903228070,112444.9
907290260,238412.1
531375100,162018.3
534429030,103023.3
531452210,154873.8
528186110,286961.7
914476130,157801.9
535401140,140262.7
906226090,128330.6
902207220,296961.8
531379030,194585.6
907405020,215310.4
903481120,115061.8
531375070,143866.4
535453180,141238.8
528106060,306148.7
535456010,129454.7
528108010,269627.9
923229040,152518.2
908102270,166438.6
535425050,125544.5
533221060,171184.6
528431020,254622.9
535354200,148169.8
907203110,136259.0
903202170,136319.3
908188140,135358.5
907425010,146780.3
908186090,142522.7
531382110,190905.1
527354050,184516.8
534125210,153223.7
528218140,235446.4
534403260,129046.8
905450020,150622.3
533253090,195702.8
907251100,242939.8
527404020,132287.0
909252220,144533.1
907290180,139751.2
923203090,154887.1
534403410,164096.2
527455270,113719.2
907251090,241891.5
907414070,181471.9
909250210,112031.5
923252080,127404.0
527216070,448854.9
528382020,297745.6
535453100,134823.8
527226010,145729.4
904101110,169896.9
916386010,222164.0
528250070,212725.1
534276160,133314.3
527357180,264018.7
528456180,235603.5
531451110,130454.8
904351280,122638.9
