PID,Sale_Price
911102090,93508.0
903456110,180983.7
528275070,245788.0
527208010,362174.4
907180040,208314.5
906380150,179572.5
907192040,219483.9
902405100,144471.5
909277040,189915.6
906412050,366293.3
905452150,129235.1
531376050,175137.4
534400030,155688.1
910203250,59486.2
906226090,133441.9
903231180,118576.4
527359080,181778.0
923230190,123788.4
906426210,239441.3
903427040,161123.6
905225090,169460.6
535353160,128383.5
907290140,139471.4
923275010,147316.2
909251030,136843.1
907175030,216216.8
907135050,147411.3
533110130,254704.1
905104180,135765.9
528108150,286838.1
528181080,207122.8
907285050,195886.2
534129380,128289.4
907405030,221990.0
528351010,520254.8
905476230,146676.4
903454010,120997.1
903233080,153539.8
531367010,186366.0
528174040,199267.0
534151120,237826.8
528431070,250971.8
532376090,137880.9
903201080,167635.6
905105260,127492.0
533210020,168878.0
902202070,107590.6
532476050,238387.7
902406070,158388.3
907414070,181722.9
528228280,195474.6
923225360,96397.3
903234090,143034.4
531452010,124393.2
907187010,234646.9
528168040,291098.5
906202040,179479.7
534476080,134269.2
914478110,164413.4
531373060,181950.6
527175130,147283.6
905225040,133485.6
909426060,218936.4
528326030,292608.2
907194020,216339.5
527105140,201410.9
909176170,142810.0
535354130,119298.3
535301060,143616.2
905200510,144015.1
528458140,280013.5
907255010,203642.4
527163070,182478.0
531453100,158147.4
528222050,168197.2
923225490,118487.1
535457050,106746.5
904101040,132212.9
528218080,172507.2
908225180,90491.2
534275170,138434.8
909281110,177804.5
527356050,150432.0
909275030,169211.2
907420050,182608.2
924152030,223105.3
903453050,133435.0
528280180,219780.5
528181040,187594.7
533221060,174342.4
533213130,175212.6
902207220,289236.5
533206060,194966.1
533212120,148763.7
923426070,141879.2
527183060,216052.0
906425045,136318.9
527106150,206217.5
535383110,83481.8
528181060,214617.6
903484110,121928.6
528106120,246633.1
533238045,279968.4
528188150,173405.1
527105010,193602.8
911128010,115528.2
533350090,263792.4
533254130,169606.1
909427200,156599.9
905101100,93228.7
910251050,66682.5
908178050,250035.3
528458150,303318.8
907252050,206969.1
528429070,243031.1
531450090,169797.1
535152280,147403.7
535402090,150831.5
533212060,163628.4
528102120,283566.6
532376110,133026.2
902325050,152906.5
909428170,228318.4
534201240,143910.4
526355080,289256.0
528164040,370977.0
528358030,314509.2
903430070,107844.0
534402140,148669.6
533206070,224169.8
907285100,251842.4
907285080,215596.6
535352080,116249.5
535104020,155911.6
528490080,206418.2
905376090,166743.6
528178090,370274.4
532353020,125951.2
907202050,158696.3
902104020,133011.3
527182190,215293.9
902128150,148221.0
907401090,238046.5
528240080,220056.5
528102010,356285.0
533130130,290437.4
903481120,114019.2
533212020,160036.5
528292040,186985.8
535354070,123803.3
535476110,147048.8
908128050,139545.7
923228270,74689.7
909475040,316252.2
905427140,178575.7
923226150,155309.0
902303100,145213.9
528222020,177398.2
902106090,139697.0
903400220,168177.4
527455280,154651.7
905300020,146641.4
906382030,242053.2
923229010,152851.6
527375160,183260.0
535377150,115935.5
528431060,250874.4
905108090,161518.1
910200020,86436.4
527404050,121178.6
528228360,206664.8
903231130,100340.2
534251320,159280.5
907200130,119251.5
527165020,167938.3
528228545,175079.1
914475020,149973.1
909178160,144467.2
902206130,121508.9
917425190,207119.4
911370510,279665.2
528488110,204551.2
909254100,151076.1
905229040,143057.4
907425015,155625.2
906201050,165636.1
902301120,118599.5
911370540,281035.7
534429030,105114.3
528431040,406441.2
905100030,141336.1
923202105,181171.4
905104030,129728.2
907290070,175480.6
905477010,96750.2
528429050,248457.0
534201040,138519.1
908154205,425039.8
909282020,234582.6
534176140,171097.5
528174060,196849.0
910200110,131169.6
905480160,104821.7
535175070,148307.1
923276260,150611.6
905475500,84375.7
528382030,205272.3
533221030,188903.1
906392100,221571.0
906378120,265733.9
527455100,141939.2
903400180,198037.1
534450090,45899.8
534251280,168097.6
916326040,170135.7
923205120,143845.1
528221100,174581.8
527127100,336347.0
527455050,149765.0
902207010,97630.4
535454060,93348.1
527108070,359607.5
532376250,126752.4
914452060,145096.6
534278150,154482.0
532376040,132947.9
535175030,158648.2
909428240,204012.6
534252070,111725.2
527452150,137379.2
923276180,133234.4
906378100,239147.4
527162180,170994.1
907410040,199505.9
535350030,151222.6
916477010,338446.9
905450020,143648.6
527326040,158368.4
903205040,86366.2
906475050,180408.1
910203020,98658.8
909452050,224819.8
905100080,161940.1
527356020,269869.6
909275160,129247.4
527302060,185301.4
534251030,174327.6
903236200,119809.1
528222040,197009.4
