id	prob
1	0.9854107266136989
2	0.010135036714615324
5	0.5716846898618316
6	0.9678480730059023
7	0.006938855417214527
8	0.6961611122433777
9	1.7724248389069175e-05
10	0.6504240217549792
14	0.829843769211287
15	0.43176482376684006
16	0.35549573248288335
17	0.5394284478633398
18	0.22705193980349808
21	0.0005315920152446905
24	0.03000098208783378
25	0.927152769949084
26	0.005162571978846737
27	0.001670320631145945
30	0.07315661524545536
32	0.9998512539843629
34	0.046016825881667583
40	0.1374363258460089
41	0.018289377980468105
43	0.2004774043537541
47	0.19345103961900925
48	0.9982875963636244
49	0.0064569956910222725
50	0.8875536553045439
53	0.4398360198635732
54	0.987952057660938
56	0.8977278163313077
57	0.9208321114876135
58	0.9743676210360257
59	0.984055281780257
60	0.6550192082995502
66	0.8702617326546748
67	0.22581804182387885
68	0.9928817992016193
72	0.4915421664442613
78	0.012721479724759734
79	0.009409838156205103
80	0.023616299040966786
85	0.9864951092009988
89	0.9772926646415747
90	0.0007487104037412545
93	0.9598801012154571
94	0.9507750081922962
95	0.9903496065272698
96	0.0007876072385777002
98	0.46924451504949316
99	0.013805925472268728
102	0.7120529504811177
103	0.0007878794465113777
107	0.9835628126313496
108	0.8081963311410382
109	0.985800234281564
115	0.8468605734739117
116	0.9810981106669723
119	0.6433274904162114
122	0.9459088556404364
123	0.026454372220050457
124	0.2461548031236616
126	0.8646417393091467
127	0.1297421760878328
130	0.519765049603037
131	0.9244873659445819
133	0.8575910347531069
134	0.9778790883723091
135	0.005360798759090316
138	0.949963469351876
140	0.9941163441820713
141	0.9823774165815832
142	0.994766974849807
148	0.7687022560135865
149	0.054546322320425625
152	0.34099119828133617
154	0.0023668259383832356
155	0.9999615546176669
159	0.854346071565384
160	0.9986937232694256
163	0.9991012262240034
167	0.10250863571411865
168	0.06178376552577967
172	0.9100257134893631
173	0.9632760279662552
174	0.10106710607186822
175	0.93932109440866
178	0.07050561237053972
180	0.20474605489092482
182	0.06506900541684495
183	0.791072513142586
185	0.07225810156611936
186	0.9294718237591744
187	0.0037071116448432486
188	0.0026035259253503486
193	0.006167829397893808
194	0.6411304245358601
199	0.42371606273470513
200	0.4405498693443632
201	0.9964519553997937
202	0.727674208079941
206	0.9596461367737642
207	0.8915173384446377
208	0.012311342542247125
209	0.010587549582150763
213	0.7875321238139892
216	0.5398572878987944
218	9.490191573758124e-05
219	0.8024472858555676
220	0.009911388833724537
222	0.2781045912649795
225	0.11984012517345097
229	0.01305467724963415
230	0.9629500773311759
232	0.9901984471110423
233	0.02716400870076194
234	0.8943871609772978
237	0.2845041034387288
238	0.20068246214608135
240	0.1061856270431097
241	0.9912051142413493
244	0.9954061739694586
245	0.001193158427376262
250	0.8923456100261123
252	0.9643276653783843
254	0.5303080496044594
256	0.00032771968307198783
259	0.5027235806852144
260	0.3866886288180489
264	0.10899092924750288
266	0.7831422397407921
267	0.5012877004900742
269	4.310695335866707e-05
270	0.11927014288639896
271	0.8930861707307922
274	0.4790693094965728
276	0.46762815405783753
281	0.9845363639053437
282	0.9639636025077614
284	0.9802071025673954
288	0.5529421886600635
292	0.6223734429239806
294	0.04919399188350972
298	5.10529177901633e-05
299	0.21293658433960477
300	0.9535964170316722
301	0.09809993981624078
302	0.7543085367258694
303	0.9945894800292608
304	0.0048467083755160765
306	0.761902393379149
307	0.9694595742788764
308	0.7522433987362644
309	0.3114895458478601
310	0.9864812231510608
314	0.9020760231043204
315	0.9855671668091255
317	0.1270148609916143
318	0.4643359514080024
319	0.9966466162315571
320	0.9733083685673536
322	0.9961390594555569
324	0.22115282133279104
325	0.02779361468566738
327	0.9946061317318403
329	0.624155310923765
330	0.9253699704515801
337	0.003156794020495319
344	0.9871035361821754
346	0.4308914730574259
349	0.33916983984591037
350	0.0882446715833611
351	0.06481348011067019
353	0.054377669849288955
354	0.9998400080646056
355	0.8212890761859791
360	0.04685872680982581
362	0.9854493666171077
363	0.0037350481464037974
365	0.8151370546812391
366	0.8047677152201445
370	0.02662835299335552
372	0.3102982896550147
373	0.9754464679109692
374	0.009900179961134589
377	0.012333725420866986
379	0.9964539336332551
380	0.15000552916990392
