PID,Sale_Price
909101010,135203.0
903458170,96736.0
527110120,178801.1
535457090,147260.3
904100020,120886.8
905480150,74940.4
527453070,138862.7
528228465,174819.7
923227030,150221.8
528344100,321606.0
532377140,127923.0
535177100,146032.8
906340110,310508.8
533212140,155645.2
909428340,206890.8
535382150,79334.0
534251030,179074.2
527451060,94815.5
527453160,143009.9
903227140,126357.4
911370490,318686.4
905226130,153072.0
914475020,144708.1
908152280,154140.6
534452060,134712.3
923229110,169132.4
910202030,83963.2
534477030,139644.2
923225150,108083.0
906226060,160205.4
905480240,89560.5
903454020,66437.0
527212050,303242.1
906475050,173133.5
903231180,122882.4
535176050,147215.7
528477050,344518.7
532354070,143635.6
909280030,220152.8
527354100,190473.7
916176125,247717.9
533125120,368003.4
911370460,297558.4
528120110,263515.4
528228275,181330.1
906204150,240166.5
914460110,224619.2
534429130,146194.3
534275060,119059.6
908102270,158386.2
914476020,132168.8
533223030,175209.1
535451250,134896.3
905452040,156953.5
528118050,411659.1
903201020,123830.4
527162120,192518.2
535382100,155745.6
528174030,187026.0
534402060,147010.1
903225050,102301.6
533253180,201375.2
906382040,203609.6
535353050,141119.3
535455090,117438.4
527357110,138499.9
902207220,298630.5
909282110,196870.2
902110080,130343.2
902207010,94010.8
533250110,230047.8
909475040,296765.2
527216080,411713.3
906420020,216184.4
534401200,151762.0
528435040,322972.3
528320060,554431.4
909275110,202646.7
528102080,416575.2
907200340,131161.4
902301140,88930.9
528150120,336588.6
535450180,80460.5
907285100,244223.7
533352170,175184.4
527302020,182223.9
905478220,138503.5
902205010,57245.5
907202050,154278.7
905476225,139358.9
923228260,81890.6
534250400,188760.5
527301245,255772.7
535453210,146980.1
535151080,134705.3
528363110,370649.2
907285080,220820.7
910203100,56983.9
532377060,117969.5
908225240,113116.8
909425060,183246.0
528346050,334461.8
534202160,147371.8
527325070,238584.5
526355190,276546.0
535325090,134609.8
905475150,128315.1
902201130,119857.0
527453130,150509.1
908276140,103807.8
527402380,102326.4
921128030,341114.4
905109170,238729.7
535426150,135038.0
905200340,186437.8
533253210,180173.8
535180020,154026.6
903484080,89600.8
533206020,258336.4
527404180,104318.8
528431060,254015.9
528363020,305962.5
903201030,134995.6
527252050,304768.0
526351030,174963.1
531453010,148299.6
907254050,200991.8
903400030,92250.8
910202050,66264.6
909100110,134867.4
535402090,153363.9
528186110,300989.0
905226050,156311.8
905201120,152110.2
527161090,189273.7
528176010,479792.5
902401120,270149.3
534276360,117219.5
902109160,108056.0
528294010,175528.2
534252070,104969.5
905478190,107365.0
527425110,117833.0
534201230,138270.8
526351100,163574.7
903450060,147689.1
902111010,93737.2
534401140,179513.9
528240070,231281.5
532353020,121534.5
905403150,143834.4
916402125,191494.6
527366030,219950.5
528228435,193245.1
528102050,376976.5
916403290,201689.4
527254070,316256.4
908225310,97788.9
528228440,184898.6
908186060,136672.3
916326090,233353.5
916382120,319886.0
903204095,104216.0
528166060,427396.6
906223090,221113.0
528172060,250554.8
531380080,241656.4
535451110,135529.7
906380040,251886.6
527451200,89008.0
534400030,153077.2
532354150,134402.0
527107040,172808.5
908103310,131666.2
907175030,218477.7
908275040,119354.5
902104020,139162.8
528458130,299735.2
535426260,152454.0
527404140,111597.2
905475500,85896.1
902105110,123067.5
534202180,146131.1
533251130,185922.1
528439060,239120.2
914476500,195792.9
924151040,278044.6
909452114,205014.7
906230030,260191.6
